-0.0841379995346	4
-0.0831379995346	1
-0.0821379995346	2
-0.0811379995346	4
-0.0801379995346	2
-0.0791379995346	2
-0.0781379995346	6
-0.0771379995346	7
-0.0761379995346	2
-0.0751379995346	4
-0.0741379995346	4
-0.0731379995346	5
-0.0721379995346	2
-0.0711379995346	4
-0.0701379995346	1
-0.0691379995346	4
-0.0681379995346	7
-0.0671379995346	8
-0.0661379995346	6
-0.0651379995346	6
-0.0641379995346	5
-0.0631379995346	3
-0.0621379995346	9
-0.0611379995346	3
-0.0601379995346	7
-0.0591379995346	5
-0.0581379995346	9
-0.0571379995346	3
-0.0561379995346	5
-0.0551379995346	3
-0.0541379995346	2
-0.0531379995346	3
-0.0521379995346	7
-0.0511379995346	5
-0.0501379995346	4
-0.0491379995346	9
-0.0481379995346	5
-0.0471379995346	7
-0.0461379995346	1
-0.0451379995346	6
-0.0441379995346	3
-0.0431379995346	1
-0.0421379995346	6
-0.0411379995346	1
-0.0401379995346	6
-0.0391379995346	2
-0.0381379995346	4
-0.0371379995346	6
-0.0361379995346	8
-0.0351379995346	1
-0.0341379995346	6
-0.0331379995346	5
-0.0321379995346	6
-0.0311379995346	4
-0.0301379995346	3
-0.0291379995346	4
-0.0281379995346	4
-0.0271379995346	1
-0.0261379995346	2
-0.0251379995346	4
-0.0241379995346	2
-0.0231379995346	4
-0.0221379995346	4
-0.0211379995346	5
-0.0201379995346	6
-0.0191379995346	2
-0.0181379995346	2
-0.0171379995346	7
-0.0161379995346	6
-0.0151379995346	2
-0.0141379995346	1
-0.0131379995346	4
-0.0121379995346	8
-0.0111379995346	2
-0.0101379995346	10
-0.00913799953461	8
-0.00813799953461	12
-0.00713799953461	13
-0.00613799953461	13
-0.00513799953461	17
-0.00413799953461	14
-0.00313799953461	21
-0.00213799953461	11
-0.00113799953461	12
-0.000137999534607	26
0.000862000465393	19
0.00186200046539	29
0.00286200046539	20
0.00386200046539	26
0.00486200046539	19
0.00586200046539	18
0.00686200046539	34
0.00786200046539	27
0.00886200046539	22
0.00986200046539	22
0.0108620004654	32
0.0118620004654	24
0.0128620004654	32
0.0138620004654	17
0.0148620004654	26
0.0158620004654	23
0.0168620004654	11
0.0178620004654	12
0.0188620004654	15
0.0198620004654	15
0.0208620004654	13
0.0218620004654	8
0.0228620004654	8
0.0238620004654	9
0.0248620004654	6
0.0258620004654	10
0.0268620004654	5
0.0278620004654	4
0.0288620004654	6
0.0298620004654	3
0.0308620004654	4
0.0318620004654	6
