267.029136009	10
267.030136009	10
267.031136009	7
267.032136009	7
267.033136009	11
267.034136009	19
267.035136009	11
267.036136009	24
267.037136009	44
267.038136009	57
267.039136009	84
267.040136009	101
267.041136009	142
267.042136009	167
267.043136009	168
267.044136009	195
267.045136009	188
267.046136009	193
267.047136009	168
267.048136009	147
267.049136009	127
267.050136009	119
267.051136009	77
267.052136009	66
267.053136009	63
267.054136009	56
267.055136009	58
267.056136009	54
267.057136009	49
267.058136009	28
267.059136009	19
267.060136009	29
267.061136009	28
267.062136009	25
267.063136009	31
267.064136009	42
267.065136009	35
267.066136009	32
267.067136009	26
267.068136009	18
267.069136009	21
267.070136009	19
267.071136009	14
