185.741678006	6
185.742678006	6
185.743678006	4
185.744678006	3
185.745678006	5
185.746678006	3
185.747678006	0
185.748678006	2
185.749678006	4
185.750678006	1
185.751678006	1
185.752678006	3
185.753678006	0
185.754678006	1
185.755678006	2
185.756678006	2
185.757678006	2
185.758678006	3
185.759678006	1
185.760678006	1
185.761678006	3
185.762678006	1
185.763678006	0
185.764678006	3
185.765678006	0
185.766678006	3
185.767678006	5
185.768678006	4
185.769678006	9
185.770678006	11
185.771678006	6
185.772678006	11
185.773678006	7
185.774678006	5
185.775678006	3
185.776678006	7
185.777678006	4
185.778678006	4
185.779678006	2
185.780678006	8
185.781678006	2
185.782678006	6
185.783678006	3
185.784678006	9
185.785678006	5
185.786678006	4
185.787678006	7
185.788678006	9
185.789678006	4
185.790678006	8
185.791678006	7
185.792678006	4
185.793678006	6
185.794678006	8
185.795678006	6
185.796678006	6
185.797678006	7
185.798678006	3
185.799678006	9
185.800678006	10
185.801678006	2
185.802678006	1
185.803678006	3
185.804678006	5
185.805678006	5
185.806678006	5
185.807678006	11
185.808678006	9
185.809678006	7
185.810678006	11
185.811678006	7
185.812678006	6
185.813678006	9
185.814678006	2
185.815678006	5
185.816678006	6
185.817678006	5
185.818678006	9
185.819678006	12
185.820678006	16
185.821678006	14
185.822678006	17
185.823678006	15
185.824678006	13
185.825678006	11
185.826678006	17
185.827678006	11
185.828678006	14
185.829678006	13
185.830678006	18
185.831678006	23
185.832678006	9
185.833678006	19
185.834678006	15
185.835678006	14
185.836678006	9
185.837678006	9
185.838678006	17
185.839678006	15
185.840678006	14
185.841678006	11
185.842678006	7
185.843678006	17
185.844678006	9
185.845678006	17
185.846678006	13
185.847678006	10
185.848678006	11
185.849678006	15
185.850678006	10
185.851678006	10
185.852678006	14
185.853678006	7
185.854678006	12
185.855678006	17
185.856678006	14
185.857678006	23
185.858678006	19
185.859678006	29
185.860678006	31
185.861678006	28
185.862678006	30
185.863678006	26
185.864678006	35
185.865678006	21
185.866678006	15
185.867678006	13
185.868678006	16
185.869678006	10
185.870678006	13
185.871678006	10
185.872678006	5
185.873678006	10
185.874678006	11
185.875678006	9
185.876678006	8
185.877678006	7
185.878678006	8
185.879678006	12
185.880678006	6
185.881678006	7
185.882678006	11
185.883678006	9
185.884678006	6
185.885678006	9
185.886678006	11
185.887678006	3
185.888678006	6
185.889678006	7
185.890678006	9
185.891678006	5
185.892678006	2
185.893678006	5
185.894678006	7
185.895678006	13
185.896678006	8
185.897678006	10
185.898678006	11
185.899678006	8
185.900678006	8
185.901678006	7
185.902678006	5
185.903678006	5
185.904678006	12
185.905678006	6
185.906678006	6
185.907678006	7
185.908678006	9
185.909678006	9
185.910678006	9
185.911678006	9
185.912678006	9
185.913678006	12
185.914678006	9
185.915678006	10
185.916678006	5
185.917678006	9
185.918678006	7
185.919678006	8
185.920678006	6
185.921678006	6
185.922678006	4
185.923678006	5
185.924678006	10
185.925678006	8
185.926678006	6
185.927678006	5
185.928678006	9
185.929678006	8
185.930678006	4
185.931678006	6
185.932678006	5
185.933678006	4
185.934678006	6
185.935678006	5
185.936678006	3
185.937678006	8
185.938678006	8
185.939678006	1
185.940678006	6
185.941678006	3
185.942678006	2
185.943678006	2
185.944678006	4
185.945678006	4
185.946678006	2
185.947678006	6
185.948678006	4
185.949678006	6
185.950678006	7
185.951678006	3
185.952678006	5
185.953678006	4
185.954678006	4
185.955678006	2
185.956678006	4
185.957678006	5
185.958678006	5
185.959678006	7
185.960678006	8
185.961678006	7
185.962678006	4
185.963678006	7
185.964678006	6
185.965678006	11
185.966678006	9
185.967678006	16
185.968678006	15
185.969678006	19
185.970678006	9
185.971678006	15
185.972678006	13
185.973678006	17
185.974678006	16
185.975678006	17
185.976678006	15
185.977678006	10
185.978678006	12
185.979678006	5
185.980678006	15
185.981678006	4
185.982678006	11
185.983678006	5
185.984678006	10
185.985678006	11
185.986678006	8
185.987678006	8
185.988678006	7
185.989678006	3
185.990678006	6
185.991678006	6
185.992678006	9
185.993678006	4
185.994678006	4
185.995678006	14
185.996678006	7
185.997678006	9
185.998678006	1
185.999678006	6
186.000678006	5
186.001678006	8
186.002678006	13
186.003678006	8
186.004678006	6
186.005678006	6
186.006678006	7
186.007678006	6
186.008678006	7
186.009678006	10
186.010678006	5
186.011678006	6
186.012678006	9
186.013678006	7
186.014678006	13
186.015678006	9
186.016678006	12
186.017678006	8
186.018678006	9
186.019678006	5
186.020678006	10
186.021678006	6
186.022678006	3
186.023678006	6
186.024678006	10
186.025678006	8
186.026678006	3
186.027678006	8
186.028678006	8
186.029678006	2
186.030678006	4
186.031678006	9
186.032678006	2
