-4.01047602057	12
-4.00547602057	6
-4.00047602057	4
-3.99547602057	10
-3.99047602057	9
-3.98547602057	5
-3.98047602057	12
-3.97547602057	13
-3.97047602057	8
-3.96547602057	12
-3.96047602057	12
-3.95547602057	9
-3.95047602057	8
-3.94547602057	4
-3.94047602057	8
-3.93547602057	9
-3.93047602057	11
-3.92547602057	8
-3.92047602057	12
-3.91547602057	13
-3.91047602057	13
-3.90547602057	7
-3.90047602057	11
-3.89547602057	7
-3.89047602057	4
-3.88547602057	9
-3.88047602057	4
-3.87547602057	8
-3.87047602057	6
-3.86547602057	9
-3.86047602057	15
-3.85547602057	9
-3.85047602057	16
-3.84547602057	11
-3.84047602057	5
-3.83547602057	10
-3.83047602057	9
-3.82547602057	14
-3.82047602057	14
-3.81547602057	10
-3.81047602057	10
-3.80547602057	11
-3.80047602057	5
-3.79547602057	7
-3.79047602057	9
-3.78547602057	15
-3.78047602057	4
-3.77547602057	11
-3.77047602057	10
-3.76547602057	6
-3.76047602057	10
-3.75547602057	12
-3.75047602057	14
-3.74547602057	14
-3.74047602057	7
-3.73547602057	11
-3.73047602057	7
-3.72547602057	11
-3.72047602057	13
-3.71547602057	9
-3.71047602057	9
-3.70547602057	10
-3.70047602057	10
-3.69547602057	10
-3.69047602057	12
-3.68547602057	14
-3.68047602057	10
-3.67547602057	11
-3.67047602057	10
-3.66547602057	9
-3.66047602057	8
-3.65547602057	12
-3.65047602057	6
-3.64547602057	7
-3.64047602057	14
-3.63547602057	12
-3.63047602057	15
-3.62547602057	16
-3.62047602057	22
-3.61547602057	11
-3.61047602057	14
-3.60547602057	9
-3.60047602057	15
-3.59547602057	10
-3.59047602057	12
-3.58547602057	15
-3.58047602057	17
-3.57547602057	9
-3.57047602057	18
-3.56547602057	10
-3.56047602057	14
-3.55547602057	12
-3.55047602057	13
-3.54547602057	9
-3.54047602057	12
-3.53547602057	20
-3.53047602057	10
-3.52547602057	7
-3.52047602057	7
-3.51547602057	16
-3.51047602057	11
-3.50547602057	11
-3.50047602057	9
-3.49547602057	14
-3.49047602057	16
-3.48547602057	9
-3.48047602057	12
-3.47547602057	15
-3.47047602057	12
-3.46547602057	17
-3.46047602057	16
-3.45547602057	19
-3.45047602057	16
-3.44547602057	16
-3.44047602057	20
-3.43547602057	8
-3.43047602057	7
-3.42547602057	17
-3.42047602057	13
-3.41547602057	12
-3.41047602057	20
-3.40547602057	13
-3.40047602057	13
-3.39547602057	9
-3.39047602057	7
-3.38547602057	11
-3.38047602057	9
-3.37547602057	9
-3.37047602057	4
-3.36547602057	13
-3.36047602057	10
-3.35547602057	11
-3.35047602057	11
-3.34547602057	16
-3.34047602057	8
-3.33547602057	8
-3.33047602057	4
-3.32547602057	9
-3.32047602057	9
-3.31547602057	6
-3.31047602057	7
-3.30547602057	11
-3.30047602057	9
-3.29547602057	18
-3.29047602057	7
-3.28547602057	19
-3.28047602057	10
-3.27547602057	9
-3.27047602057	12
-3.26547602057	12
-3.26047602057	14
-3.25547602057	10
-3.25047602057	10
-3.24547602057	13
-3.24047602057	9
-3.23547602057	10
-3.23047602057	14
-3.22547602057	17
-3.22047602057	11
-3.21547602057	19
-3.21047602057	20
-3.20547602057	16
-3.20047602057	11
-3.19547602057	13
-3.19047602057	23
-3.18547602057	16
-3.18047602057	18
-3.17547602057	13
-3.17047602057	26
-3.16547602057	11
-3.16047602057	16
-3.15547602057	24
-3.15047602057	16
-3.14547602057	30
-3.14047602057	12
-3.13547602057	18
-3.13047602057	10
-3.12547602057	14
-3.12047602057	19
-3.11547602057	18
-3.11047602057	15
-3.10547602057	12
-3.10047602057	11
-3.09547602057	14
-3.09047602057	12
-3.08547602057	18
-3.08047602057	21
-3.07547602057	13
-3.07047602057	18
-3.06547602057	17
-3.06047602057	9
-3.05547602057	7
-3.05047602057	14
-3.04547602057	10
-3.04047602057	10
-3.03547602057	10
-3.03047602057	15
-3.02547602057	10
-3.02047602057	16
-3.01547602057	15
-3.01047602057	12
-3.00547602057	16
-3.00047602057	12
-2.99547602057	11
-2.99047602057	15
-2.98547602057	12
-2.98047602057	17
-2.97547602057	11
-2.97047602057	10
-2.96547602057	16
-2.96047602057	8
-2.95547602057	8
-2.95047602057	15
-2.94547602057	8
-2.94047602057	10
-2.93547602057	10
-2.93047602057	11
-2.92547602057	11
-2.92047602057	6
-2.91547602057	15
-2.91047602057	10
-2.90547602057	10
-2.90047602057	8
-2.89547602057	5
-2.89047602057	11
-2.88547602057	13
