122.196881982	12
122.201881982	14
122.206881982	14
122.211881982	15
122.216881982	8
122.221881982	7
122.226881982	11
122.231881982	9
122.236881982	14
122.241881982	8
122.246881982	11
122.251881982	8
122.256881982	13
122.261881982	12
122.266881982	10
122.271881982	11
122.276881982	10
122.281881982	10
122.286881982	17
122.291881982	13
122.296881982	13
122.301881982	12
122.306881982	8
122.311881982	11
122.316881982	15
122.321881982	9
122.326881982	11
122.331881982	20
122.336881982	9
122.341881982	13
122.346881982	7
122.351881982	11
122.356881982	7
122.361881982	6
122.366881982	8
122.371881982	15
122.376881982	7
122.381881982	7
122.386881982	9
122.391881982	10
122.396881982	8
122.401881982	13
122.406881982	14
122.411881982	12
122.416881982	12
122.421881982	13
122.426881982	11
122.431881982	5
122.436881982	12
122.441881982	10
122.446881982	10
122.451881982	9
122.456881982	10
122.461881982	12
122.466881982	12
122.471881982	11
122.476881982	5
122.481881982	15
122.486881982	21
122.491881982	13
122.496881982	10
122.501881982	11
122.506881982	12
122.511881982	10
122.516881982	6
122.521881982	9
122.526881982	7
122.531881982	18
122.536881982	9
122.541881982	9
122.546881982	9
122.551881982	8
122.556881982	9
122.561881982	5
122.566881982	16
122.571881982	8
122.576881982	16
122.581881982	6
122.586881982	7
122.591881982	15
122.596881982	10
122.601881982	12
122.606881982	10
122.611881982	5
122.616881982	10
122.621881982	11
122.626881982	18
122.631881982	6
122.636881982	3
122.641881982	16
122.646881982	15
122.651881982	11
122.656881982	3
122.661881982	11
122.666881982	11
122.671881982	6
122.676881982	9
122.681881982	7
122.686881982	10
122.691881982	11
122.696881982	15
122.701881982	7
122.706881982	9
122.711881982	10
122.716881982	13
122.721881982	8
122.726881982	7
122.731881982	11
122.736881982	11
122.741881982	11
122.746881982	8
122.751881982	6
122.756881982	12
122.761881982	10
122.766881982	13
122.771881982	11
122.776881982	14
122.781881982	8
122.786881982	10
122.791881982	11
122.796881982	14
122.801881982	8
122.806881982	12
122.811881982	6
122.816881982	14
122.821881982	12
122.826881982	15
122.831881982	12
122.836881982	15
122.841881982	13
122.846881982	9
122.851881982	6
122.856881982	9
122.861881982	14
122.866881982	9
122.871881982	9
122.876881982	11
122.881881982	12
122.886881982	6
122.891881982	10
122.896881982	14
122.901881982	5
122.906881982	8
122.911881982	5
122.916881982	11
122.921881982	11
122.926881982	10
122.931881982	6
122.936881982	10
122.941881982	6
122.946881982	12
122.951881982	5
122.956881982	9
122.961881982	11
122.966881982	4
122.971881982	9
122.976881982	13
122.981881982	18
122.986881982	47
122.991881982	50
122.996881982	44
123.001881982	50
123.006881982	42
123.011881982	41
123.016881982	28
123.021881982	28
123.026881982	29
123.031881982	30
123.036881982	28
123.041881982	23
123.046881982	22
123.051881982	25
123.056881982	29
123.061881982	24
123.066881982	18
123.071881982	27
123.076881982	21
123.081881982	15
123.086881982	24
123.091881982	17
123.096881982	10
123.101881982	16
123.106881982	11
123.111881982	14
123.116881982	14
123.121881982	14
123.126881982	7
123.131881982	10
123.136881982	15
123.141881982	16
123.146881982	15
123.151881982	15
123.156881982	13
123.161881982	5
123.166881982	14
123.171881982	8
123.176881982	14
123.181881982	6
123.186881982	16
123.191881982	15
123.196881982	13
123.201881982	15
123.206881982	11
123.211881982	17
123.216881982	12
123.221881982	7
123.226881982	9
123.231881982	15
