21.5558660054	11
21.5608660054	10
21.5658660054	10
21.5708660054	9
21.5758660054	9
21.5808660054	10
21.5858660054	14
21.5908660054	12
21.5958660054	13
21.6008660054	13
21.6058660054	6
21.6108660054	13
21.6158660054	9
21.6208660054	8
21.6258660054	8
21.6308660054	9
21.6358660054	6
21.6408660054	12
21.6458660054	9
21.6508660054	7
21.6558660054	13
21.6608660054	11
21.6658660054	12
21.6708660054	11
21.6758660054	16
21.6808660054	11
21.6858660054	12
21.6908660054	11
21.6958660054	12
21.7008660054	6
21.7058660054	5
21.7108660054	11
21.7158660054	8
21.7208660054	11
21.7258660054	10
21.7308660054	10
21.7358660054	8
21.7408660054	13
21.7458660054	13
21.7508660054	10
21.7558660054	8
21.7608660054	4
21.7658660054	7
21.7708660054	8
21.7758660054	7
21.7808660054	7
21.7858660054	11
21.7908660054	10
21.7958660054	8
21.8008660054	8
21.8058660054	10
21.8108660054	9
21.8158660054	7
21.8208660054	11
21.8258660054	10
21.8308660054	12
21.8358660054	7
21.8408660054	12
21.8458660054	10
21.8508660054	12
21.8558660054	14
21.8608660054	19
21.8658660054	9
21.8708660054	13
21.8758660054	14
21.8808660054	15
21.8858660054	11
21.8908660054	5
21.8958660054	8
21.9008660054	10
21.9058660054	8
21.9108660054	10
21.9158660054	11
21.9208660054	11
21.9258660054	5
21.9308660054	8
21.9358660054	11
21.9408660054	10
21.9458660054	9
21.9508660054	11
21.9558660054	9
21.9608660054	11
21.9658660054	13
21.9708660054	15
21.9758660054	11
21.9808660054	4
21.9858660054	11
21.9908660054	15
21.9958660054	14
22.0008660054	16
22.0058660054	4
22.0108660054	12
22.0158660054	7
22.0208660054	9
22.0258660054	17
22.0308660054	9
22.0358660054	8
22.0408660054	7
22.0458660054	7
22.0508660054	9
22.0558660054	7
22.0608660054	16
22.0658660054	12
22.0708660054	16
22.0758660054	9
22.0808660054	14
22.0858660054	10
22.0908660054	7
22.0958660054	15
22.1008660054	5
22.1058660054	5
22.1108660054	17
22.1158660054	10
22.1208660054	12
22.1258660054	10
22.1308660054	14
22.1358660054	17
22.1408660054	410
22.1458660054	786
22.1508660054	511
22.1558660054	294
22.1608660054	161
22.1658660054	82
22.1708660054	72
22.1758660054	59
22.1808660054	67
22.1858660054	56
22.1908660054	103
22.1958660054	88
22.2008660054	77
22.2058660054	79
22.2108660054	80
22.2158660054	35
22.2208660054	42
22.2258660054	37
22.2308660054	52
22.2358660054	62
22.2408660054	52
22.2458660054	40
22.2508660054	40
22.2558660054	25
22.2608660054	19
22.2658660054	32
22.2708660054	27
22.2758660054	36
22.2808660054	37
22.2858660054	33
22.2908660054	29
22.2958660054	20
22.3008660054	18
22.3058660054	15
22.3108660054	27
22.3158660054	13
22.3208660054	19
